TITLE = "GRID NODE INFO for Branch     2"
VARIABLES = "X", "Z", "WATER", "HorizVel", "VertVel", "Temp", "DO", "KLayer", "ISegment"
ZONE T="JDAY   4384.00", N=    3808, E=    3626, F=FEPOINT, ET=QUADRILATERAL
            0.0    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   67
          508.0    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   68
         1016.1    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   69
         1524.1    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   70
         2032.2    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   71
         2540.2    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   72
         3048.2    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   73
         3556.3    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   74
         4064.3    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   75
         4572.4    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   76
         5080.4    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   77
         5588.4    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   78
         6096.5    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   79
         6604.5    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   80
         7112.6    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   81
         7620.6    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   82
         8128.6    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   83
         8636.7    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   84
         9144.7    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   85
         9652.8    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   86
        10160.8    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   87
        10668.8    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   88
        11176.9    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   89
        11684.9    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   90
        12193.0    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   91
        12701.0    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   92
        13209.0    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   93
        13717.1    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   94
        14225.1    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   95
            0.0    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   67
          508.0    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   68
         1016.1    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   69
         1524.1    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   70
         2032.2    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   71
         2540.2    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   72
         3048.2    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   73
         3556.3    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   74
         4064.3    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   75
         4572.4    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   76
         5080.4    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   77
         5588.4    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   78
         6096.5    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   79
         6604.5    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   80
         7112.6    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   81
         7620.6    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   82
         8128.6    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   83
         8636.7    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   84
         9144.7    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   85
         9652.8    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   86
        10160.8    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   87
        10668.8    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   88
        11176.9    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   89
        11684.9    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   90
        12193.0    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   91
        12701.0    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   92
        13209.0    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   93
        13717.1    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   94
        14225.1    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   95
            0.0    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    4   67
          508.0    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    4   68
         1016.1    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    4   69
         1524.1    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    4   70
         2032.2    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    4   71
         2540.2    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    4   72
         3048.2    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    4   73
         3556.3    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    4   74
         4064.3    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    4   75
         4572.4    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    4   76
         5080.4    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    4   77
