TITLE = "GRID NODE INFO for Branch     3"
VARIABLES = "X", "Z", "WATER", "HorizVel", "VertVel", "Temp", "DO", "KLayer", "ISegment"
ZONE T="JDAY   4384.00", N=    2280, E=    2109, F=FEPOINT, ET=QUADRILATERAL
            0.0    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   97
          527.8    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   98
         1055.6    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2   99
         1583.4    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2  100
         2111.2    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2  101
         2639.0    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2  102
         3166.9    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2  103
         3694.7    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2  104
         4222.5    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2  105
         4750.3    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2  106
         5278.1    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2  107
         5805.9    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2  108
         6333.7    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2  109
         6861.5    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2  110
         7389.3    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2  111
         7917.1    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2  112
         8445.0    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    2  113
            0.0    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   97
          527.8    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   98
         1055.6    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3   99
         1583.4    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3  100
         2111.2    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3  101
         2639.0    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3  102
         3166.9    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3  103
         3694.7    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3  104
         4222.5    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3  105
         4750.3    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3  106
         5278.1    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3  107
         5805.9    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3  108
         6333.7    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3  109
         6861.5    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3  110
         7389.3    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3  111
         7917.1    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3  112
         8445.0    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    3  113
            0.0    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    4   97
          527.8    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    4   98
         1055.6    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    4   99
         1583.4    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    4  100
         2111.2    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    4  101
         2639.0    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    4  102
         3166.9    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    4  103
         3694.7    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    4  104
         4222.5    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    4  105
         4750.3    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    4  106
         5278.1    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    4  107
         5805.9    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    4  108
         6333.7    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    4  109
         6861.5    300.00     -1       0.00E+00       0.00E+00   25.00    5.64    4  110
